Key,Parent key,Code,Title
175644,101266,24101514,Platform truck
175645,101266,24101515,Straddle carrier truck
175646,101266,24101516,Powered platform truck
175647,101266,24101517,Electric tow tractor
175648,101274,24101644,Dumb waiter
175659,101274,24101655,Vehicle parking lift system
175660,101274,24101656,Tractor towed crane
175662,101274,24101658,Lifting magnet
175663,101274,24101659,Vehicle movable jack or dolly
175665,101274,24101661,Vehicle lift
175675,101324,24111512,Straw bag
175676,101324,24111513,Cotton bag
175677,101324,24111514,Zipper bag
175678,101342,24111814,Hot water tank
175679,101342,24111815,Steam condensate tank
175680,101342,24111816,Liquified gas tank or cylinder
175681,101342,24111817,Cement silo
175683,178427,24113104,Cold storage box
175684,178427,24113105,Ballot box
175685,145230,24112805,Temperature controlled freight container
175690,101430,25101509,Electrically powered vehicle
175691,101452,25101804,Motorcycle sidecar
175692,101456,25101922,Road repair truck
175693,101456,25101923,Crawler type tractor
175694,101456,25101924,Guard rail cleaning vehicle
175695,101456,25101925,Sign truck
175696,101456,25101926,Snow plow truck
175697,101456,25101927,Salt spreader truck
175698,101456,25101928,Mobile media truck
175699,101456,25101929,Mobile office van
175700,101456,25101930,Lighting truck
175701,101456,25101931,Outside broadcasting van
175702,101456,25101932,Crowd control truck
175703,101456,25101933,Crane truck
175704,101456,25101934,Funeral vehicle or hearse
175705,101456,25101935,Spray truck
175706,101456,25101936,Vacuum truck
175707,101456,25101937,Medical examination and treatment bus
175708,101456,25101938,Bloodmobile
175711,101466,25111524,Bulk carrier
175714,101466,25111527,Row boat
175715,101466,25111528,Quarantine boat
175716,101466,25111529,Weather ship
175719,101466,25111532,Debris collection vessel
175720,101466,25111533,Training ship
175723,101481,25111722,Coast guard boat or cutter
175725,101481,25111724,Fishery training ship
175726,101481,25111725,Fishery research ship
175727,101481,25111726,Marine pollution control ship
175741,101722,25172709,Vehicle air conditioner
175742,101722,25172710,Vehicle heater
175743,101722,25172711,Vehicle air purifier
175750,114369,25174414,Tachograph
175772,101666,25175000,Electric vehicle charging systems
175776,101680,25181604,Cargo truck body
175777,101680,25181605,Dump truck body
175778,101680,25181606,Trailer body
175782,101680,25181610,Air cargo trailer
175784,101680,25181612,Agricultural trailer
175785,101617,25191515,Ground controlled approach system
175786,101617,25191516,Aircraft air start unit
175787,101617,25191517,Aircraft air conditioning and heating truck
175788,101617,25191518,Aeronautical sensor test equipment
175789,101617,25191519,Aircraft towing adapter
175790,101617,25191520,Environmental test chamber
175791,101617,25191521,Retractable hook cable support system
175792,101617,25191522,Aircraft engine maintenance set
175793,101617,25191523,Airplane baggage tug or tractor
175794,101617,25191524,Airfreight conveyor truck
175795,101617,25191525,Aircraft refueling truck
175835,107553,25191800,Vehicle testing and measuring equipment
175892,101783,26111612,Impulse generator
175893,101783,26111613,Tidal wave generator
175894,101791,26111727,Battery discharger
175895,101791,26111728,Standard cell
175896,101791,26111729,Auto battery charger unit
175984,102360,30111507,Soil cured concrete
175985,102360,30111508,Water permeable concrete
175986,102360,30111509,Asphalt based concrete
175987,102359,30111800,Aggregates
175990,102359,30111900,Concrete reinforcement hardware
175994,145452,30121713,Manhole cover
175995,145452,30121714,Manhole box
175996,145452,30121715,Bridge expansion joint
175997,145452,30121716,Bridge seat mounting
175998,145452,30121717,Guardrail
175999,145452,30121718,Safety fence and net for rock drop
176000,145452,30121719,Safety separator for road
176004,102384,30131515,Wood block
176005,102384,30131516,Braille block
176009,102413,30151513,Ceramic roof tile
176010,102413,30151514,Metal roof tile
176011,102413,30151515,Wooden roof tile
176012,102487,30171524,Shielding door
176013,102487,30171525,Pressure door
176014,102487,30171526,Folding door
176015,102500,30171710,Insulating glass
176016,102500,30171711,Corrugated glass
176021,102519,30191800,Temporary construction and maintenance support equipment and materials
176025,102533,95141711,Tollbooth
176026,132793,95121809,Movable weir
176027,144839,95131605,Shipping container house
176028,144839,95131606,Portable sales booth
176034,102966,31152200,Non electric iron and steel wire
176044,102966,31152300,Non electric nonferrous metal wire
176086,102995,31163400,Metal nets and screening structures
176177,135572,39121040,Electric power saver
176220,102550,39122200,Electrical switches and accessories
176225,102550,39122300,Electrical relays and accessories
176253,103492,40101609,Ceiling fan
176274,103624,40161608,Air sterilizer
176277,103660,41101709,Laboratory asphalt and concrete mixer
176278,103668,41101813,Laboratory X ray equipment controller
176279,103746,41102427,Drying tower
176280,103746,41102428,Bibulous paper
176281,103746,41102429,Blood unit tubing heat sealer
176282,103801,41102923,Somatic cell counter
176287,103816,41103026,Benchtop ice bucket or chilling container
176288,103816,41103027,Blood unit storage boot
176289,103828,41103211,Laboratory wastewater treatment equipment
176290,103828,41103212,Lab glassware cleaning brush
176291,103833,41103319,Concentration measurement instrument
176292,103833,41103320,Density measurement instrument
176293,103833,41103321,Floating body stability measurement apparatus
176294,103833,41103322,Draft gauge
176295,103833,41103323,Open channel acoustic flowmeter
176296,103833,41103324,Laboratory wave generator
176297,103833,41103325,Visual fluid flow apparatus
176298,103833,41103326,Wind tunnel
176299,103833,41103327,Current meter
176300,103849,41103417,Indoor air quality monitor
176302,103849,41103418,Temperature and humidity walk in environmental chamber
176303,103849,41103419,Pollution environmental chamber
176304,103849,41103420,Ozone environmental chamber
176305,103849,41103421,Explosion environmental chamber
176306,103856,41103515,Laboratory gas generator
176307,103856,41103516,Arm hood
176308,103892,41103716,Blood bank plasma thawing bath
176309,103892,41103717,Tissue culture bath
176310,116647,41103817,Laboratory reactor
176311,103647,41103914,Cytocentrifuge
176312,116675,41104022,Sample shaper
176313,116680,41104127,Laboratory feeder
176314,116680,41104128,Culture specimen collector without swabs
176315,116680,41104129,Neonatal metabolic disorder screen collection card
176316,116709,41104425,Carbon dioxide incubator
176317,116709,41104426,Media preparation apparatus
176318,116709,41104427,Platelet incubator
176319,103761,41104613,Laboratory hot press
176320,116758,41104819,Cell harvester
176321,116758,41104820,Laboratory fractional distillation apparatus
176322,116758,41104821,Static sample concentrator
176323,116788,41105206,Immunohistochemistry autostainer
176324,116788,41105207,Immunohistochemistry autostainer accessory
176325,116788,41105208,Laboratory staining rack and tray
176326,116788,41105209,Multidepartment manual slide stainer set
176327,116793,41105340,Electrophoresis system
176328,116793,41105341,Autoradiography film
176329,136649,41105521,Deoxyribonucleic acid DNA detection system
176340,103903,41111519,Crane scale
176341,103903,41111520,Conveyor weighting scale
176342,103903,41111521,Thermogravimeter
176343,103903,41111522,Hopper scale
176344,103903,41111523,Weight prototype
176345,103903,41111524,Price indicating scale
176346,103903,41111525,Automatic packer scale
176347,103903,41111526,Automatic selective scale
176348,103919,41111631,Radius gauge
176349,103919,41111632,Cylinder gauge
176350,103919,41111633,Air micrometer
176351,103919,41111634,Electrical micrometer
176352,103919,41111635,Gage block comparator
176353,103919,41111636,Cylinder diameter measuring equipment
176354,103919,41111637,Conical cup tester
176355,103919,41111638,Cigarette circumference tester
176356,103919,41111639,Screw plug gauge and cross recess
176357,103919,41111640,Welding gauge
176358,103919,41111641,Thread pitch gauge
176359,103919,41111642,Rail joint gap gauge
176360,103919,41111643,Wire gauge
176361,103919,41111644,Pin gauge
176362,103919,41111645,Sine bar
176363,103919,41111646,Telescoping gauge
176364,103919,41111647,Hole gauge
176365,103919,41111648,Taper gauge
176366,103919,41111649,Tire depth gauge
176367,103919,41111650,Drill gauge
176368,103919,41111651,Cathetometer
176369,103932,41111741,Microscope differential interference contrast equipment
176370,103932,41111742,Periscope or protectorscope
176371,103932,41111743,Autocollimator
176372,103932,41111744,Microscopic micrometer
176373,103932,41111745,Micromanipulator
176374,103932,41111746,Optical lever
176375,103932,41111747,Industrial fiberscope
176376,103932,41111748,Multimedia image microscope
176377,103932,41111749,Phase contrast microscope
176378,103941,41111812,Gamma ray radiography examination equipment
176381,103941,41111815,Reinforcement metal detector
176382,103941,41111816,Displacement measuring instrument
176383,103941,41111817,Rice taste measuring system
176384,103941,41111818,Non destructive examination reagent
176385,103941,41111819,Wire rope tester
176386,103941,41111820,Fluorescence detector
176387,103950,41111973,Particle counter
176388,103950,41111974,Heating sensor tester
176389,103950,41111975,Magnetic field monitor
176390,103950,41111976,Water meter check system
176391,103950,41111977,Ion counter
176392,103950,41111978,Manual microhematocrit tube reader
176393,102558,41112112,Electric power transducer
176394,102558,41112113,Mechanical energy transducer
176395,102558,41112114,Thermo hygro transmitter
176396,103996,41112228,Combustion efficiency analyzer
176397,103996,41112229,Heat meter
176398,103996,41112230,Pyrometer calibrator
176399,103996,41112231,Oil cloud and pour point tester
176400,103996,41112232,Freezing point measuring instrument
176401,103996,41112233,Melting point measuring instrument
176402,103996,41112234,Heat flowmeter
176403,103996,41112235,Specific heat measuring instrument
176404,103996,41112236,Asphalt softening point tester
176405,103996,41112237,Dewpoint thermometer
176406,103996,41112238,Dropping point tester
176407,103996,41112239,Glass thermometer
176408,103996,41112240,Blood unit temperature verification strip
176409,104006,41112305,Humidity controller
176410,104006,41112306,Humidity calibrator
176411,104006,41112307,Cement water retentivity tester
176412,104010,41112414,Pressure calibrator
176413,104010,41112415,Warburg apparatus
176414,104010,41112416,Bursting pressure tester
176415,104010,41112417,Vapor pressure measuring instrument
176416,104010,41112418,Capillary pressure tester
176417,104010,41112419,Cigarette filter draw resistance meter
176418,104010,41112420,Pressure drop gauge
176419,104010,41112421,Fruit hardness tester
176420,104010,41112422,Hydraulic pressure tester
176421,104010,41112423,Pressure altimeter
176422,104017,41112518,Pump efficiency testing equipment
176423,104017,41112519,Pitot gauge
176424,104017,41112520,Fire pump flow meter
176434,104032,41113041,Elemental analyzer
176435,104032,41113042,Milk analyzer
176436,104032,41113043,Dietary fiber determination system
176437,104032,41113044,Alcohol hydrometer
176438,104032,41113045,Oil film tester
176439,104032,41113046,Adhesion tester
176440,104032,41113047,Oil foaming characteristics tester
176441,104032,41113048,Color fastness tester
176442,104032,41113049,Combustion analyzer
176443,104032,41113050,Arsenic detector
176444,104032,41113051,Oxidation reduction tester
176445,104032,41113052,Chalking tester
176446,104032,41113053,Rust prevention tester
176447,104032,41113054,Demulsibility tester
176448,104032,41113055,Fuel gum tester
176449,104032,41113056,Flame experiment wire
176450,104032,41113057,Sludge densitometer
176454,104066,41113124,Respirometer
176456,104081,41113325,Washability tester
176458,104081,41113327,Film applicator
176459,104081,41113328,Mercury analyzer
176462,104081,41113331,Freezing and thawing tester
176463,104081,41113332,Liquid ration analyzer
176464,104081,41113333,Zeta potential analyzer
176471,104109,41113655,Generator test set
176472,104109,41113656,Servo system tester
176473,104109,41113657,Circuit breaker tester
176474,104109,41113658,Switch durability tester
176475,104109,41113659,Var meter
176476,104109,41113660,Oscillator tester
176477,104109,41113661,Voltage regulator tester
176478,104109,41113662,Cavity resonator
176479,104109,41113663,Transformer tester
176480,104109,41113664,Phase sequence indicator
176481,104109,41113665,Contact resistance tester
176482,104109,41113666,Arrester tester
176483,104109,41113667,Watt hour meter test equipment
176484,104109,41113668,Capacitor tester
176485,104109,41113669,Line voltage detector
176486,104109,41113670,Resister test equipment
176487,104109,41113671,Current divider
176488,104109,41113672,Relay tester
176489,104109,41113673,Panel and switchboard meter
176490,104109,41113674,Blasting machine tester
176491,104109,41113675,Frequency control test equipment
176492,104109,41113676,Low voltage tester
176493,104109,41113677,Withstand voltage tester
176494,104109,41113678,Clamp tester
176495,104109,41113679,Current transformer and potential transformer test equipment
176496,104109,41113680,Power factor meter
176497,104109,41113681,Combi tester
176498,104109,41113682,Electric power tester
176499,104109,41113683,Lamp tester
176500,104109,41113684,Voltage and current meter calibrator
176501,104109,41113685,Static electricity measuring equipment
176502,104109,41113686,Pulse meter
176503,104109,41113687,Brake testing machine
176504,104109,41113688,Converter testing equipment
176505,104109,41113689,Controller testing equipment
176512,104150,41113726,Heat resistance tester
176513,104150,41113727,Distortion meter
176514,104150,41113728,Electromagnetic shield environmental chamber
176527,104164,41113809,Ground penetrating radar
176528,104164,41113810,Hydrothermal testing equipment
176529,104164,41113811,Solid bearing tester
176530,104164,41113812,Ground friction tester
176531,104164,41113813,Standard aggregate
176532,104164,41113814,Soil plastic limit tester
176533,104164,41113815,Soil shrinkage limit tester
176534,104164,41113816,Consolidation tester
176535,104164,41113817,Soil liquid limit tester
176536,104164,41113818,Plate bearing tester
176537,104164,41113819,Soil analyzer
176538,104164,41113820,Aggregate specific gravity tester
176539,104164,41113821,Soil penetration tester
176540,104164,41113822,California bearing ratio tester
176541,104164,41113823,Specimen expansion tester
176542,104164,41113824,Soil head permeability tester
176543,104164,41113825,Soil aggregate analyzer
176544,104164,41113826,Soil texture analyzer
176545,104164,41113827,Soil unconfined compression apparatus
176546,104164,41113828,Sand density cone apparatus
176547,104164,41113829,Underwater soil picking equipment
176548,104164,41113830,Aggregate unit weight measuring instrument
176549,104164,41113831,Facing sand water measuring instrument
176561,104203,41114412,Radio acoustic sounding system
176562,104203,41114413,Ceilometer
176563,104203,41114414,Meteorological satellite receiving equipment
176564,104203,41114415,Lightning analysis system
176565,104203,41114416,Weather chart recorder or scanner
176566,104203,41114417,Meteorological buoy robot
176567,104203,41114418,Meteorological satellite data receiving and analyzing system
176568,104203,41114419,Low level wind shear alert system
176569,104203,41114420,Barometer calibrator
176570,104203,41114421,Hygrometer calibrator
176571,104203,41114422,Rain gauge calibrator
176572,104203,41114423,Automatic weather system calibrator
176573,104203,41114424,Anenometer calibrator
176574,104203,41114425,Actinometer calibrator
176575,104203,41114426,Baroswitch
176576,104203,41114427,Wind vane
176577,104213,41114511,Softness tester
176578,104213,41114512,High speed rotational balance tester
176579,104213,41114513,Eccentricity measuring instrument
176580,104213,41114514,Twist vibration measuring instrument
176581,104213,41114515,Centrifugal force tester
176582,104213,41114516,Cutting force measuring instrument
176583,104213,41114517,Hydraulic bulge tester
176584,104213,41114518,Zipper endurance tester
176585,104213,41114519,Tug and trolley system
176586,104213,41114520,Drop tester
176587,104213,41114521,Air compressor tester
176588,104213,41114522,Gear tester
176589,104213,41114523,Test bar
176590,104213,41114524,Hydraulic tester
176591,104213,41114525,Oil filter tester
176592,104213,41114526,Air cleaner tester
176593,104213,41114527,Belt tester
176594,104213,41114528,Planer motion mechanism measuring instrument
176595,104213,41114529,Tire running tester
176596,104213,41114530,Bonding stress tester
176597,104223,41114627,Proving ring
176598,104223,41114628,Plasticity tester
176599,104223,41114629,Heat distortion tester
176600,104223,41114630,Thermal shock tester
176601,104223,41114631,Stress tester
176602,104223,41114632,Tensile strength tester
176603,104223,41114633,Thermal expansion tester
176604,104223,41114634,Erichsen tester
176605,104223,41114635,Jewel appraising tester
176606,104223,41114636,Polymer molding condition measuring instrument
176607,104223,41114637,Beam test apparatus
176608,104223,41114638,Load tester
176609,104223,41114639,Cement flow tester
176610,104223,41114640,Road plane measuring equipment
176611,104223,41114641,Laboratory cement curing equipment
176612,104223,41114642,Pinhole detector
176613,104223,41114643,Cement soundness tester
176614,104223,41114644,Concrete air measuring instrument
176615,104223,41114645,Mortar length tester
176616,104223,41114646,Vicat needle tester
176617,104223,41114647,Slump tester
176618,104223,41114648,Concrete or cement vibration tester
176619,104223,41114649,Mortar permeability tester
176620,104223,41114650,Concrete cylinder mold
176638,104265,41115102,Goniometer
176640,116853,41115326,Optic collimator
176641,116853,41115327,Photoelectric measuring equipment
176644,116853,41115330,Haze meter
176649,116853,41115335,Vectorscope
176654,116858,41115412,Spectrobolometer
176655,116858,41115413,Flow cytometer
176656,116858,41115414,Radio ray spectroscopy system
176657,116858,41115415,Electron spectroscopy system for chemical analysis
176658,116858,41115416,Electron spin resonance spectrometer
176671,116889,41115832,Antibiotic detection equipment
176672,116889,41115833,Skin analyzer
176673,116889,41115834,Flow cytometer accessories or supplies
176674,116889,41115835,Androgeny and fertility automated counter
176675,116889,41115836,Androgeny and fertility automated counter accessories and supplies
176676,116889,41115837,Particle counter and sizer
176677,116889,41115838,Particle counter and sizer accessories and supplies
176678,116889,41115839,Blood bank apheresis and donor unit processing analyzer
176679,116889,41115840,Blood bank apheresis and donor unit processing analyzer accessories and supplies
176680,116916,41116017,Androgeny and fertility automated counter reagent
176681,116916,41116018,Particle sizer and counter analyzer reagent
176682,116930,41116150,Androgeny and fertility test kits and supplies
176683,116930,41116151,Androgeny and fertility quality controls and calibrators and standards
176684,116930,41116152,Flow cytometry quality controls and calibrators and standards
176685,116930,41116153,Immunohistochemistry quality controls and calibrators and standards
176686,116930,41116154,Particle counter and sizer quality controls and calibrators and standards
176687,116930,41116155,Molecular biology and cell culture growth media
176688,116930,41116156,Virology reagents or solutions or stains
176689,116930,41116157,Virology cell and tissue culture media
176690,116978,41116207,Hemoglobin or hematocrit monitor or meter
176691,116978,41116208,Blood chemistry multiple parameter monitor or meter
176692,116978,41116209,Blood coagulation multiple parameter monitor or meter
176693,116978,41116210,Metabolic disorder breathalyzer monitor or meter
176694,116978,41116211,Ethanol breathalyzer
176695,116978,41116212,Monitor or meter quality controls calibrators or standards
176696,116984,41116302,Incombustibility tester
176697,116984,41116303,Flammability tester
176698,116984,41116304,Fire point tester
176699,136319,41116502,Electrical clip
176700,103826,41121712,Viscometer tube
176701,103826,41121713,Sand size analyzer
176702,117023,41121816,Laboratory glass tube
176703,117023,41121817,Glass bell jar
176704,117023,41121818,Laboratory storage bottle
176705,117023,41121819,Laboratory dropper bottle and dropper cap
176706,117067,41122414,Laboratory spoon
176707,117067,41122415,Centrifugal bioseparation crystals
176708,117082,41122607,Microscope lens cleaner solution
176709,117094,41122810,Benchtop reagent storage rack
176710,117094,41122811,Test and culture tube dispenser
176711,112954,41123005,Microbial susceptibility disc desiccant storage container
176712,117109,41123103,Dialysis cassette
176713,117109,41123104,Dialysis membrane
176714,117109,41123105,Dialysis cassette holder
176720,115482,42192214,Wheelchair lifts
176721,115181,42161659,Hemodialysis catheters
176725,116384,42295148,Surgical navigation systems
176726,116424,42295470,Platelet concentration systems
176731,174413,42296212,Surgical robotic trocars or sheathes or obturators or cannulas
176746,117273,43191516,Keyphone system
176747,117280,43191633,Key phone subset
176748,117280,43191634,Extension board for keyphone system
176749,127939,43201416,Data acquisition board
176750,127939,43201417,Multimedia integrated board
176751,104856,43201560,Coprocessor
176752,117334,43201619,Computer cooling fan
176753,117344,43201831,Telecommunications memory unit
176754,117344,43201832,Optical or compact disc juke box
176755,117344,43201833,Digital to analog conversion system
176756,117344,43201834,Storage device controller
176757,117344,43201835,Network attached storage NAS device
176758,117356,43202009,Blank audio tape
176759,104844,43211516,Minicomputer
176760,104844,43211517,Analog computer
176761,104844,43211518,Multi screen computer
176762,104870,43211730,Data acquisition system
176763,104870,43211731,Image analyzer
176764,104870,43211732,Digital film reader
176765,104899,43212117,Printer controller
176766,111014,43221527,Wire tapping protector
176767,111014,43221528,Supervisory signal unit
176768,111014,43221529,Call meter
176769,111014,43221530,Switch board signal device
176770,117442,43221724,Time synchronized generator
176771,117442,43221725,Signal divider
176772,117442,43221726,Reflector for antenna
176773,117442,43221727,Antenna accessory
176774,117442,43221728,Radome or radar dome
176775,117442,43221729,Portable antenna
176776,117442,43221730,Wired telecommunications transmitter
176777,117442,43221731,Underwater communication system
176778,117442,43221732,Speaker control unit
176779,117442,43221733,Remote automatic meter reading system
176780,117469,43221809,Optical transmitter
176781,117469,43221810,Optical multiplexer
176782,117469,43221811,Optical switch
176783,117453,43222504,Radio jamming transmitter
176784,117456,43222642,Routing switcher
176785,117456,43222643,Cable network tester
176786,117456,43222644,Network traffic controller
176787,104823,43222704,Telegraph switch board
176788,107679,43222826,Carrier terminal
176789,107679,43222827,Multiplexer or MUX
176790,117492,43222903,Telecommunication tower or support
176791,145105,43223338,Fiber optic connection closure
176792,145105,43223339,Fiber optic distribution box
176793,145105,43223340,Fiber optic fusion splicer
176794,145105,43223341,Combiner
176795,145105,43223342,Waveguide and connection kit
176796,145105,43223343,Network punchdown tool
176797,117498,43231515,Mailing and shipping software
176798,105034,43232614,Computer aided design CAD and computer aided manufacturing CAM system
176799,105041,44101510,Weather facsimile or radiofax
176800,105044,44101607,Paper press machine
176801,105047,44101730,Automatic document sorter
176802,105056,44101903,Bankbook or passbook update machine
176803,105061,44102109,Automatic postal or mailing machine
176804,105108,44103126,Digital duplicating machine ink
176805,105123,44111617,Coin inspection machine
176806,105123,44111618,Public telephone card or phone card
176807,105143,44111816,Multiplex drafting machine
176808,105143,44111817,Drafting divider
176809,105143,44111818,Eidograph
176810,105154,44111914,Chart hanger
176811,105217,45101517,Offset proof press
176812,105217,45101518,Printing plate press
176813,105272,45111619,Film reel
176814,105272,45111620,Slide film copier
176815,133672,45111708,Broadcast domain controller
176816,133672,45111709,Remote amplifier
176817,133672,45111710,Chime and siren unit
176818,133672,45111711,Speaker baffle
176819,133672,45111712,Tape duplicator
176820,133672,45111713,Audio distribution amplifier
176821,133672,45111714,Audio analog to digital AD converter
176822,133672,45111715,Audio digital to analog DA converter
176823,133672,45111716,Digital audio workstation DAW
176824,133672,45111717,Reverberator
176825,133672,45111718,Delay unit
176826,133672,45111719,Audio monitor
176827,133672,45111720,Audio spectrum analyzer
176828,133672,45111721,Reel to reel tape recorder
176829,133672,45111722,Cassette deck
176830,133672,45111723,Hard disk recorder
176831,133672,45111724,Magnetic head
176832,133676,45111811,Video precision monitor
176833,133676,45111812,Visual information display device
176834,133676,45111813,Down stream keyer
176835,133676,45111814,Digital video effects DVE equipment
176836,133676,45111815,Audio vidio console
176837,133676,45111816,Logo generator
176838,133676,45111817,Character generator
176839,133676,45111818,Video noise reducer
176840,133676,45111819,Video mixer
176841,133676,45111820,Video processing amplifier
176842,133676,45111821,Synchronizing or sync generator
176843,133676,45111822,Television aspect ratio converter
176844,133676,45111823,Video standards converter
176845,133676,45111824,Synchronizing or sync converter
176846,133676,45111825,Frame synchronizer
176847,133676,45111826,Motion picture experts group MPEG encoder
176848,133676,45111827,Video tape checker
176849,133676,45111828,Prompter
176850,133676,45111829,Process camera
176851,105287,45121522,Infrared camera
176852,105287,45121523,Astronomical camera
176853,105298,45121624,Photography light reflector
176855,105298,45121625,Shutter release
176856,105298,45121626,Digital camera back
176857,105302,45121711,Color controller
176858,105302,45121712,Film editing desk
176859,105302,45121713,Film inspection machine
176860,105302,45121714,Film reader
176861,105302,45121715,Film hanger
176862,105302,45121716,Contact printer
176863,105302,45121717,Film platemaking system
176864,105302,45121718,Film densitometer
176865,105302,45121719,Digital photo printing kiosk
176866,105302,45121720,Film loader
176867,105309,45131506,Slide film
176868,105309,45131507,Processed microfilm
176869,105309,45131508,Negative film
176870,105309,45131509,Film spotting color
176871,105309,45131510,Photographic dye
176872,105321,45141604,Photographic print processor
176873,105321,45141605,Photograph purifier
176874,105321,45141606,Developing tank reel
176875,105321,45141607,Camera obscura
176876,105321,45141608,Film squeegee
176877,105321,45141609,Film developing machine worktable
176878,105321,45141610,Photographic timer
176879,105321,45141611,Photographic processing temperature regulator
176880,105321,45141612,Portable darkroom
176882,134900,46101802,Cartridge belt
176886,105382,46151609,Identification card discriminator
176887,136634,46151716,Lie detector
176891,105390,46161516,License plate recognition system
176903,105390,46161528,Airport warning light
176907,113069,46161605,Life buoy
176908,150706,46161702,Rescue air bag
176909,150706,46161703,Safety air mat
176910,150706,46161704,Rescue line launcher
176911,150706,46161705,Hydraulic rescue equipment set
176912,150706,46161706,Air tent
176913,150706,46161707,Rescue door opener
176914,150706,46161708,Rescue net
176915,150706,46161710,Rescue light
176916,150706,46161711,Life detector
176917,150706,46161712,Personal safety alert
176918,150706,46161713,Smoke signal device
176919,150706,46161714,Life line
176920,150706,46161715,Confined space rescue equipment
176922,105406,46171623,Home security alarm
176923,105406,46171624,X ray baggage inspection system
176924,105406,46171625,Radio communication monitoring system
176925,105406,46171626,Night vision equipment
176926,105406,46171627,Wireless signaler system for hearing impaired
176927,105406,46171628,Automatic time of day indicator
176928,105406,46171629,Signal mirror
176929,105406,46171630,Vehicle rain and water level sensor
176930,105406,46171631,Seismic alarm
176931,105406,46171632,Passive infrared sensor
176932,105406,46171633,Security metal detector
176933,105406,46171634,Chemical agent detector paper
176934,105406,46171635,Chemical agent detector
176935,105406,46171636,Security facsimile transmission equipment
176936,105406,46171637,Wiretap device
176937,105406,46171638,Radiation detector and alarm
176938,105406,46171639,Traffic video compensator
176939,105406,46171640,Automatic traffic monitoring system
176942,105448,46181612,Military boot
176949,134914,46182504,Fire alarm control panel
176950,134914,46182505,Earth leakage detector and fire alarm
176953,107751,46191509,Toxic vapor detector
176954,107751,46191510,Thermal observation device TOD
176955,107751,46191511,Fire hot spot detector
176956,107753,46191613,Fire extinguishing agent
176957,107753,46191614,Fire foam liquid proportioner
176958,107753,46191615,Firefighting standpipe
176959,107753,46191616,Helicopter fire extinguishing water tank
176960,107753,46191617,Fire hose washer
176961,107753,46191618,Fire extinguisher base
176962,107753,46191619,Fire water monitor
176963,107753,46191620,Smoke exhaust fan
176964,107753,46191621,Fire extinguisher storage box
176965,105325,46200000,Defense and law enforcement and security and safety training equipment
176966,176965,46201000,Public safety training equipment
176967,176966,46201001,Rescue mannequin
176968,176966,46201002,Disaster management training simulation system
176969,176965,46201100,Small arms weapons training equipment
176970,176969,46201101,Imitation rifle
176971,176969,46201102,Firing or shooting range
177002,105524,47101614,Sludge bulking agent
177005,105538,47111507,Laundry drying stand
177007,105538,47111509,Laundry work table
177008,105559,47121815,Pool cleaner
177010,105593,48101546,Commercial decoction machine
177011,105620,48101619,Water sterilization system
177012,105633,48101716,Water purifier
177013,105675,48102009,Food serving or dispensing table
177014,105675,48102010,Cup collection cart
177021,105591,48130000,Funeral equipment and materials
177022,177021,48131500,Burial or grave products
177024,177022,48131502,Coffin
177032,105778,49141508,Diving boot
177033,105778,49141509,Diver hood
177049,133746,49211808,Obesity measurement tool
177050,133746,49211809,Body measurement tool
177114,106319,50201715,Fruit tea
177153,107258,55101532,Graduation album or yearbook
177157,110244,56101718,Newspaper rack
177158,110244,56101719,Side table
177160,133638,56121510,Teacher desk
177165,111070,56140000,Decorative adornments
177241,134739,60131703,Horses hoofs
177245,107432,92121800,Armored car services and money transport
177246,177245,92121802,Money transport service
177248,132873,95121909,Elementary school
177249,132873,95121910,Junior high or middle school
177250,132873,95121911,High school
177251,132873,95121913,University
177254,100085,10151536,Caigua seeds or seedlings
177255,100085,10151537,Asparagus seeds or seedlings
177256,100085,10151538,Chickpea seeds or seedlings
177257,100085,10151539,Fava or broad bean seeds or seedlings
177258,100106,10151612,Kiwicha seeds or seedlings
177259,100106,10151613,Quinoa seeds or seedlings
177285,100169,10171506,Humus
177300,144034,11172200,Magnesium based alloys
177302,144034,11172300,Manganese based alloys
177316,110454,12165100,Chemicals for enhanced oil recovery
177329,133347,14111828,Business letterhead paper
177331,100789,15101513,Diesel fuel off road
177342,101730,25172908,Vehicle rear light
177352,102384,30131517,Adobe block
177353,102500,30171712,Cathedral glass
177409,104017,41112521,Calibration column
177410,114800,42131512,Patient infant caps or hats or material for infant caps
177411,114935,42142620,Intraosseous needle drivers or injection guns
177412,114947,42142721,Urological guidewires or glidewires
177415,115384,42182707,Inclinometers
177417,115615,42203430,Electrophysiology catheters
177418,115638,42203804,Radiation therapy positioning aids
177419,115504,42204100,Nuclear medicine hot lab equipment and related products
177420,177419,42204101,Medical radiological syringe or vial shield or holders or carriers
177421,116206,42292803,Biopsy sealing and marking devices
177423,116424,42295471,Bone marrow aspiration systems
177424,116485,42311543,Dressing retainers
177425,117365,43212200,Computer data storage management systems
177426,177425,43212201,Storage virtualization system
177427,105131,44122034,Book page separator
177428,105298,45121627,Camera flash diffuser
177429,105298,45121628,Camera lens filter
177430,105298,45121629,Camera track motor
177431,105298,45121630,Camera parasol reflector
177436,158498,50221304,Potato flour
177487,107193,53131647,Infant hygiene and personal care set
177510,108116,72101516,Fire extinguisher inspection maintenance and repair service
177511,108116,72101517,Portable generator maintenance and or repair service
177512,108116,72101518,Portable generator rental service
