PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
846468011963,6fede33b-4bd8-4718-88d7-724cfa4d1bcd,Update,Published,3,2021-10-14,2016-09-30,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-13-6L,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011956,58d87671-a7b8-4d36-ad80-6506a8830f1e,Update,Published,4,2021-10-14,2016-09-30,2018-10-05,Not in Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-13-5C,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011949,55f2359c-f4f0-4c07-b654-581c6e02ccab,Update,Published,3,2021-10-14,2016-09-30,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-13,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011932,1bfd0080-c2a3-4d87-a31c-a8770ca46bed,Update,Published,3,2021-10-14,2016-09-30,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-11-6L,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011925,da24328f-07f5-48fa-b9f6-6ebdf73204ab,Update,Published,4,2021-10-14,2016-09-30,2018-10-05,Not in Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-11-5C,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011918,047b162f-63ca-412b-9920-bdcafb6c631a,Update,Published,3,2021-10-14,2016-09-30,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TRIAL-14-11,,793384496,"Pioneer Surgical Technology, Inc.",1,TRIAL SPACER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011901,25b82ac8-f0b0-431c-b5f1-160eb50490c2,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLD-CADDY,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011895,afbac77c-37a5-4dd6-a887-f9449709fdb2,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-90,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011888,c9a9ee56-bfbc-4b7c-98b5-404e69d84faf,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-80,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011871,94f43cc0-c535-44fe-82a4-f6719e19c6b4,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-180,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011864,7962dbf5-4b25-445c-997f-3ee0f2c26942,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-170,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011857,ab17f011-d41e-4eeb-be4a-1aa95d6799e5,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-160,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011840,42fc78c4-231b-4793-9f80-01c890b88e06,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-150,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011833,43dbe550-aac9-4fda-9c80-60b70bf481e2,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-140,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011826,2ca87e63-236a-4de4-b81a-e43593b76bf5,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-130,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011819,c8a81e6f-db74-4bd3-8374-c73d987df964,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-120,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011802,cb0f62d3-fef0-4ba9-a29f-7897fee43812,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-110,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011796,3d3e3dba-a99f-477b-8d16-d9c7f114a229,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-THINBLADE-100,,793384496,"Pioneer Surgical Technology, Inc.",1,THIN BLADE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011789,d2ede1ca-db24-49aa-ab91-3f6f8edc09e7,Update,Published,3,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-TAMP,38-TAMP,793384496,"Pioneer Surgical Technology, Inc.",1,TAMP,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011772,c7605e97-267f-4f95-a6fc-28f62b4038de,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-SPREADER,,793384496,"Pioneer Surgical Technology, Inc.",1,RETRACTOR SPREADER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011765,8b6c57f6-4aa2-4b3c-9131-482e226e2776,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-SLOTPUCK,,793384496,"Pioneer Surgical Technology, Inc.",1,SLOTTED FLUORO PUCK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011727,dd37c954-c5b3-4225-a89d-b97660a4b88f,Update,Published,2,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-SLIDER-22-40,38-SLIDER-22-40,793384496,"Pioneer Surgical Technology, Inc.",1,SLIDER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011703,a9b08fc6-b93a-4f98-a691-01f283b33032,Update,Published,2,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-SLIDER-18-40,38-SLIDER-18-40,793384496,"Pioneer Surgical Technology, Inc.",1,SLIDER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011680,9166e850-a035-4f01-a77b-23048425b9dd,Update,Published,2,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-SLIDER-14-40,38-SLIDER-14-40,793384496,"Pioneer Surgical Technology, Inc.",1,SLIDER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011659,55b02bea-f5bc-4d8f-bb7a-68ed54eb7eca,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-RETRHANDLE,,793384496,"Pioneer Surgical Technology, Inc.",1,RETRACTOR HANDLE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011642,9fabe412-4551-43f5-b44c-e1d4ed37a287,Update,Published,4,2021-10-14,2016-06-16,2018-03-21,Not in Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-RETRACTOR-CF,,793384496,"Pioneer Surgical Technology, Inc.",1,"LATERAL RETRACTOR, CARBON FIBER FRAME",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011635,3d0f0186-4262-4003-8e0a-c0deb8f621c6,Update,Published,4,2021-10-14,2016-06-16,2018-03-21,Not in Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-RETRACTOR-AL,,793384496,"Pioneer Surgical Technology, Inc.",1,"LATERAL RETRACTOR, ALUMINUM FRAME",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011628,6284ba0d-42de-49c8-a81b-5e2200ed0576,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-RETRACTOR,,793384496,"Pioneer Surgical Technology, Inc.",1,LATERAL RETRACTOR,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011611,9b8537a7-d5d2-4f2b-a6c8-7c3e462a5c5c,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-REMOVER,38-REMOVER,793384496,"Pioneer Surgical Technology, Inc.",1,REMOVAL TOOL,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011604,4e270e74-83f4-4f89-befa-e34992520f8e,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PUCK,,793384496,"Pioneer Surgical Technology, Inc.",1,FLUORO PUCK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011598,486065fb-d179-4779-aa29-1612ebbdaf41,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PROBE,,793384496,"Pioneer Surgical Technology, Inc.",1,NERVE PROBE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011581,47ab05a5-acc0-4053-ae2d-e6064476ed4e,Update,Published,4,2021-10-14,2016-06-16,2016-06-16,Not in Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PINDILATOR,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDE PIN DILATOR,,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011574,a2395fcb-0916-4d2d-8ea8-4e269ba0fbaa,Update,Published,6,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-CADDY,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011567,a85bb5ae-dc59-4f75-b4cd-7ce90822b59c,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-90,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011550,89725947-2b2b-4a79-add5-68ac3c4839b4,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-80,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011543,c54b0253-8dd9-4417-889a-7dbaa82d71b0,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-180,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011536,e93f0247-bb92-455c-bcdb-9406cba5c34d,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-170,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011529,738bda83-b90f-4abe-86ee-dca040efdb48,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-160,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011512,102892aa-f945-4e79-ae9d-feb810640d7f,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-150,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011505,fb035ce7-8757-43e3-b2b6-2459fbcc5058,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-140,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011499,693b3c0c-ee1e-4492-94b3-fe533ed01730,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-130,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011482,74e054e0-2f69-4595-bd2f-88307c7d065c,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-120,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011475,c4fedebd-5be8-4752-a728-056f2d94208a,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-110,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011468,daa85bf4-d536-4584-a802-b4cddcdf0205,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-PIN-100,,793384496,"Pioneer Surgical Technology, Inc.",1,DOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011451,d76b7f29-9a9b-457b-bebf-3c667dcf1fb1,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-LOCKPIN,,793384496,"Pioneer Surgical Technology, Inc.",1,DILATOR LOCKING PIN,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011444,1989b9af-3869-49dd-80e6-70a1f4c4e0a8,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-LIGHTADAPT,,793384496,"Pioneer Surgical Technology, Inc.",1,RETRACTOR LIGHT ADAPTOR,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011437,fb3ae4d3-982c-425e-b0be-c92840a860fd,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-L45-RETRACTOR,,793384496,"Pioneer Surgical Technology, Inc.",1,"LATERAL RETRACTOR, L4-L5 FRAME",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011420,00bbab2b-74b7-46a2-94c8-34186272d6a7,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-L45-ALIGNCAP,,793384496,"Pioneer Surgical Technology, Inc.",1,L4-L5 RETRACTOR ALIGNMENT CAP,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011413,0f5a21e4-3c26-475f-8947-d4ebfab7cf0d,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-KNOB,,793384496,"Pioneer Surgical Technology, Inc.",1,ARM ATTACHMENT KNOB,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011406,ad471194-5567-4fd0-b46b-3dcb2be58e9b,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-INSERTER-26,38-INSERTER-26,793384496,"Pioneer Surgical Technology, Inc.",1,INSERTER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011390,5fbd1799-a4e0-4679-87a6-c0a600d2480c,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-INSERTER-22,38-INSERTER-22,793384496,"Pioneer Surgical Technology, Inc.",1,INSERTER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011383,db60d225-97b2-4bcf-bd55-adc72b282f39,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-INSERTER-18,38-INSERTER-18,793384496,"Pioneer Surgical Technology, Inc.",1,INSERTER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011376,672a824d-b893-48fb-aaaf-1b6d25924af9,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-INSERTER-14,38-INSERTER-14,793384496,"Pioneer Surgical Technology, Inc.",1,INSERTER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011369,e692aa80-92e7-4500-a60c-44b0ae7d05b3,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GW-CADDY-450,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDEWIRE CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011352,ab5e4425-000b-4e08-b0bb-64195f3aa38a,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GW-CADDY-400,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDEWIRE CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011345,d2ac9fa6-0401-4cd7-ac6d-0c4890472dc4,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GW-CADDY,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDEWIRE CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011338,be5a042f-2eed-464a-a542-bd31e92892e8,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-450,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011321,c6deac78-eb39-4644-90a1-aeba3956ad51,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-425,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011314,2628664d-45a6-4217-b69c-0c45d15b2fae,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-400,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011307,e73a928e-57e7-4451-986c-7f2c5a663433,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-375,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011291,9cd2d7e1-7533-4269-8537-80cd7fefa9e4,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-350,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011284,3e12d863-211e-473c-85a0-295f07ddab2a,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-325,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011277,fcb30efb-4d05-47bf-a5d8-01f1de824448,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-300,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011260,0347781f-2e21-4803-bd17-2700300c1106,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDEWIRE-275,,793384496,"Pioneer Surgical Technology, Inc.",1,SEMI-BLUNT GUIDEWIRE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011253,2ec39b38-2fef-4adf-ae53-53a2124206a4,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDE-22,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDE DILATOR,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011246,c050b86d-c0fb-4370-a8f0-4e8c0bb22b29,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDE2-16,,793384496,"Pioneer Surgical Technology, Inc.",1,2 BLADE GUIDE DILATOR,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011239,b21daf38-dda8-4675-84c6-f743a12fa1cf,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-GUIDE-16,,793384496,"Pioneer Surgical Technology, Inc.",1,GUIDE DILATOR,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011222,5feb9bf7-7311-43ed-afd5-39c6aa31a38c,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-FORK-26,38-FORK-26,793384496,"Pioneer Surgical Technology, Inc.",1,IMPLANT FORK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011215,a9ee35d3-a653-48c5-9f6c-a1807fb36f8f,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-FORK-22,38-FORK-22,793384496,"Pioneer Surgical Technology, Inc.",1,IMPLANT FORK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011208,0afd0c18-cc7f-4351-b49a-d481d214240f,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-FORK-18,38-FORK-18,793384496,"Pioneer Surgical Technology, Inc.",1,IMPLANT FORK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011192,674eeec7-47f4-4604-8a59-3bdbddcfa35c,Update,Published,5,2021-10-14,2018-10-06,,In Commercial Distribution,Cross-Fuse® II PEEK VBR/IBF System,38-FORK-14,38-FORK-14,793384496,"Pioneer Surgical Technology, Inc.",1,IMPLANT FORK,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011185,d7ec1e22-e455-4eda-8656-e2e2d2bfa49a,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-EXTENDER,,793384496,"Pioneer Surgical Technology, Inc.",1,BLADE EXTENDER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011178,3d34a5cb-9e38-40eb-90bd-e205abcccec0,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-DRIVER-S,,793384496,"Pioneer Surgical Technology, Inc.",1,SHORT DRIVER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011161,edc1eeca-5157-4111-9b47-268d67705023,Update,Published,3,2021-10-14,2016-06-16,,In Commercial Distribution,CLARITY® LATERAL RETRACTOR SYSTEM,38-DRIVER,,793384496,"Pioneer Surgical Technology, Inc.",1,DRIVER,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011154,9be8047c-d719-40f9-84f5-a466cf2c2567,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CADDY-26-6L,32-CADDY-26-6L,793384496,"Pioneer Surgical Technology, Inc.",1,"26MM, Lordotic Detachable Trial Caddy",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468011147,f93cdb2f-f755-491e-80e7-5a386876d1ab,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CADDY-26-2,32-CADDY-26-2,793384496,"Pioneer Surgical Technology, Inc.",1,"26mm, TRIAL CADDY",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
