city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
St. Charles,St. Charles,MO,Missouri,29183,St. Charles,38.7954,-90.5157,71028,1104,polygon,FALSE,TRUE,America/Chicago,3,63301 63303 63302,1840009719
Janesville,Janesville,WI,Wisconsin,55105,Rock,42.6855,-89.0136,70755,732,polygon,FALSE,TRUE,America/Chicago,3,53545 53546 53548 53547,1840002467
Sherman,Sherman,TX,Texas,48181,Grayson,33.6274,-96.6218,70704,372,polygon,FALSE,TRUE,America/Chicago,3,75092 75090 75091,1840021953
North Richland Hills,North Richland Hills,TX,Texas,48439,Tarrant,32.8605,-97.218,70670,1505,polygon,FALSE,TRUE,America/Chicago,3,76180 76182 76185,1840020703
Broomfield,Broomfield,CO,Colorado,8014,Broomfield,39.9541,-105.0527,70465,824,polygon,FALSE,TRUE,America/Denver,3,80023 80021 80020 80516 80038,1840018781
El Paso de Robles,El Paso de Robles,CA,California,6079,San Luis Obispo,35.6394,-120.656,70248,632,polygon,FALSE,TRUE,America/Los_Angeles,3,93446 93447,1840074847
Bristol,Bristol,TN,Tennessee,47163,Sullivan,36.5572,-82.2154,70243,318,polygon,FALSE,TRUE,America/New_York,3,37620 37621 37625,1840013301
Wilmington,Wilmington,DE,Delaware,10003,New Castle,39.7415,-75.5413,70166,2484,polygon,FALSE,TRUE,America/New_York,2,19809 19802 19801 19806 19805 19850 19880 19884 19885 19886 19890 19893 19894 19895 19896 19898 19899,1840005579
Casas Adobes,Casas Adobes,AZ,Arizona,4019,Pima,32.3423,-111.0114,70166,1016,polygon,FALSE,FALSE,America/Phoenix,3,85704 85741 85742 85752,1840018108
Walnut Creek,Walnut Creek,CA,California,6013,Contra Costa,37.9024,-122.0398,70166,1371,polygon,FALSE,TRUE,America/Los_Angeles,3,94596 94597 94595 94598,1840021531
Poinciana,Poinciana,FL,Florida,12105,Polk,28.1217,-81.482,69955,375,polygon,FALSE,FALSE,America/New_York,3,34758 34759,1840014132
Lynwood,Lynwood,CA,California,6037,Los Angeles,33.924,-118.2017,69887,5575,polygon,FALSE,TRUE,America/Los_Angeles,2,90262,1840020492
Glen Burnie,Glen Burnie,MD,Maryland,24003,Anne Arundel,39.1559,-76.6072,69872,1557,polygon,FALSE,FALSE,America/New_York,3,21060 21061 21108 21062,1840005917
Lehi,Lehi,UT,Utah,49049,Utah,40.4136,-111.8726,69724,960,polygon,FALSE,TRUE,America/Denver,3,84043,1840020168
Passaic,Passaic,NJ,New Jersey,34031,Passaic,40.8574,-74.1282,69703,8590,polygon,FALSE,TRUE,America/New_York,2,7055,1840000837
Homestead,Homestead,FL,Florida,12086,Miami-Dade,25.4665,-80.4472,69523,1779,polygon,FALSE,TRUE,America/New_York,3,33033 33030 33035,1840015159
West Bend,West Bend,WI,Wisconsin,55131,Washington,43.4184,-88.1824,69504,804,polygon,FALSE,TRUE,America/Chicago,3,53090 53095,1840002829
Delray Beach,Delray Beach,FL,Florida,12099,Palm Beach,26.455,-80.0905,69451,1685,polygon,FALSE,TRUE,America/New_York,3,33445 33444 33483 33448 33482,1840015123
Sheboygan,Sheboygan,WI,Wisconsin,55117,Sheboygan,43.7403,-87.7316,69393,1184,polygon,FALSE,TRUE,America/Chicago,3,53083 53081,1840002628
Lake Elsinore,Lake Elsinore,CA,California,6065,Riverside,33.6847,-117.3344,69283,699,polygon,FALSE,TRUE,America/Los_Angeles,3,92570 92532 92530,1840020560
Daytona Beach,Daytona Beach,FL,Florida,12127,Volusia,29.1994,-81.0982,69186,406,polygon,FALSE,TRUE,America/New_York,3,32124 32174 32117 32114 32118 32119 32115 32116 32120 32121 32126 32198,1840015068
Los Lunas,Los Lunas,NM,New Mexico,35061,Valencia,34.8115,-106.7803,69020,331,polygon,FALSE,TRUE,America/Denver,3,87031,1840022814
Lima,Lima,OH,Ohio,39003,Allen,40.741,-84.1121,68878,1045,polygon,FALSE,TRUE,America/New_York,3,45805 45801 45804,1840002785
Decatur,Decatur,AL,Alabama,1103,Morgan,34.573,-86.9906,68867,388,polygon,FALSE,TRUE,America/Chicago,3,35603 35601 35602 35609,1840001403
Rocklin,Rocklin,CA,California,6061,Placer,38.8075,-121.2488,68823,1341,polygon,FALSE,TRUE,America/Los_Angeles,3,95677 95765,1840020232
Rogers,Rogers,AR,Arkansas,5007,Benton,36.3172,-94.1526,68669,685,polygon,FALSE,TRUE,America/Chicago,3,72758 72756 72718 72716 72757,1840014444
Castle Rock,Castle Rock,CO,Colorado,8035,Douglas,39.3763,-104.8535,68484,771,polygon,FALSE,TRUE,America/Denver,3,80104 80108 80109,1840022455
Hanover,Hanover,PA,Pennsylvania,42133,York,39.8117,-76.9835,68165,1641,polygon,FALSE,TRUE,America/New_York,3,17331 17332 17333 17334,1840001450
Bossier City,Bossier City,LA,Louisiana,22015,Bossier,32.5227,-93.6666,68159,605,polygon,FALSE,TRUE,America/Chicago,3,71112 71111 71110 71113 71171 71172,1840013790
Dubuque,Dubuque,IA,Iowa,19061,Dubuque,42.5008,-90.7067,68109,729,polygon,FALSE,TRUE,America/Chicago,3,52002 52003 52001 52004 52099,1840000438
Rockville,Rockville,MD,Maryland,24031,Montgomery,39.0834,-77.1552,68079,1933,polygon,FALSE,TRUE,America/New_York,3,20852 20850 20851 20847 20848 20849 20857,1840005849
Victoria,Victoria,TX,Texas,48469,Victoria,28.8285,-96.985,68078,694,polygon,FALSE,TRUE,America/Chicago,3,77901 77904 77905 77902 77903,1840023044
Saratoga Springs,Saratoga Springs,NY,New York,36091,Saratoga,43.0674,-73.7775,68028,388,polygon,FALSE,TRUE,America/New_York,3,12866,1840000369
Guaynabo,Guaynabo,PR,Puerto Rico,72061,Guaynabo,18.3839,-66.1134,68024,2180,polygon,FALSE,FALSE,America/Puerto_Rico,2,00971 00934 00966 00965 00968 00969 00970,1630023575
Gaithersburg,Gaithersburg,MD,Maryland,24031,Montgomery,39.1346,-77.2132,67985,2543,polygon,FALSE,TRUE,America/New_York,2,20878 20899 20879 20877 20884 20885 20898,1840005848
Union City,Union City,NJ,New Jersey,34017,Hudson,40.7674,-74.0323,67982,20394,polygon,FALSE,TRUE,America/New_York,2,7087,1840001034
Ames,Ames,IA,Iowa,19169,Story,42.0259,-93.6215,67910,935,polygon,FALSE,TRUE,America/Chicago,3,50014 50012 50011 50010 50013,1840007019
West Des Moines,West Des Moines,IA,Iowa,19153,Polk,41.5522,-93.7805,67899,556,polygon,FALSE,TRUE,America/Chicago,3,50265 50266 50263 50061 50336 50339 50359 50360 50361 50362 50363 50364 50367 50368 50369 50398,1840010185
South San Francisco,South San Francisco,CA,California,6081,San Mateo,37.6536,-122.4197,67789,2837,polygon,FALSE,TRUE,America/Los_Angeles,2,94080 94128 94083,1840021552
Yorba Linda,Yorba Linda,CA,California,6059,Orange,33.889,-117.7714,67644,1316,polygon,FALSE,TRUE,America/Los_Angeles,3,92886 92887 92885,1840021970
Casper,Casper,WY,Wyoming,56025,Natrona,42.842,-106.3207,67598,843,polygon,FALSE,TRUE,America/Denver,3,82604 82601 82609 82602 82605,1840038324
Palatine,Palatine,IL,Illinois,17031,Cook,42.1181,-88.043,67482,1916,polygon,FALSE,TRUE,America/Chicago,3,60074 60067 60055 60095,1840011311
Corvallis,Corvallis,OR,Oregon,41003,Benton,44.5697,-123.278,67467,1592,polygon,FALSE,TRUE,America/Los_Angeles,3,97333 97331 97330 97339,1840018611
Ankeny,Ankeny,IA,Iowa,19153,Polk,41.7285,-93.6033,67355,862,polygon,FALSE,TRUE,America/Chicago,3,50023 50021,1840007066
Mount Vernon,Mount Vernon,NY,New York,36119,Westchester,40.9136,-73.8291,67345,5930,polygon,FALSE,TRUE,America/New_York,2,10552 10553 10550 10551,1840000781
Rowlett,Rowlett,TX,Texas,48113,Dallas,32.9157,-96.5488,67339,1244,polygon,FALSE,TRUE,America/Chicago,3,75089 75088 75030,1840020711
Lakeville,Lakeville,MN,Minnesota,27037,Dakota,44.6774,-93.252,67317,715,polygon,FALSE,TRUE,America/Chicago,3,55044,1840007859
Alpharetta,Alpharetta,GA,Georgia,13121,Fulton,34.0704,-84.2739,67213,964,polygon,FALSE,TRUE,America/New_York,3,30022 30004 30005 30009 30023,1840013659
Longview,Longview,WA,Washington,53015,Cowlitz,46.1461,-122.9629,67081,1000,polygon,FALSE,TRUE,America/Los_Angeles,3,98632,1840019904
DeKalb,DeKalb,IL,Illinois,17037,DeKalb,41.9313,-88.7482,66959,1025,polygon,FALSE,TRUE,America/Chicago,3,60115,1840007033
Petaluma,Petaluma,CA,California,6097,Sonoma,38.2423,-122.6267,66929,1620,polygon,FALSE,TRUE,America/Los_Angeles,3,94954 94952 94953,1840020244
Redondo Beach,Redondo Beach,CA,California,6037,Los Angeles,33.8574,-118.3766,66749,4158,polygon,FALSE,TRUE,America/Los_Angeles,2,90278 90277,1840020509
Tamarac,Tamarac,FL,Florida,12011,Broward,26.2056,-80.2542,66721,2207,polygon,FALSE,TRUE,America/New_York,2,33321 33319 33349 33359,1840016001
Laguna Niguel,Laguna Niguel,CA,California,6059,Orange,33.5275,-117.705,66385,1738,polygon,FALSE,TRUE,America/Los_Angeles,3,92677 92607,1840020589
Eagan,Eagan,MN,Minnesota,27037,Dakota,44.8169,-93.1638,66372,821,polygon,FALSE,TRUE,America/Chicago,3,55121 55122 55123,1840007852
Kenner,Kenner,LA,Louisiana,22051,Jefferson,30.0109,-90.2549,66340,1721,polygon,FALSE,TRUE,America/Chicago,3,70065 70062 70063 70064 70097 70141,1840015047
Bay City,Bay City,MI,Michigan,26017,Bay,43.5903,-83.8886,66107,1242,polygon,FALSE,TRUE,America/Detroit,3,48706 48708,1840002583
North Little Rock,North Little Rock,AR,Arkansas,5119,Pulaski,34.7808,-92.2371,65903,486,polygon,FALSE,TRUE,America/Chicago,3,72113 72116 72114 72118 72117 72115 72124 72190 72199 72214,1840014632
Sammamish,Sammamish,WA,Washington,53033,King,47.6017,-122.0416,65892,1245,polygon,FALSE,TRUE,America/Los_Angeles,3,98029 98075 98074,1840021115
Shawnee,Shawnee,KS,Kansas,20091,Johnson,39.0158,-94.8076,65807,605,polygon,FALSE,TRUE,America/Chicago,3,66214 66216 66217 66218 66227 66203 66226 66286,1840001641
Jupiter,Jupiter,FL,Florida,12099,Palm Beach,26.9199,-80.1128,65791,1174,polygon,FALSE,TRUE,America/New_York,3,33477 33458 33468,1840017255
Doral,Doral,FL,Florida,12086,Miami-Dade,25.8151,-80.3565,65741,1836,polygon,FALSE,TRUE,America/New_York,3,33178 33172 33122 33166 33191,1840015148
Florence-Graham,Florence-Graham,CA,California,6037,Los Angeles,33.9682,-118.2447,65716,7230,polygon,FALSE,TRUE,America/Los_Angeles,2,90001 90002 90052,1840037057
Carbondale,Carbondale,IL,Illinois,17077,Jackson,37.7221,-89.2238,65671,556,polygon,FALSE,TRUE,America/Chicago,3,62901 62902 62903,1840007560
Blaine,Blaine,MN,Minnesota,27003,Anoka,45.1696,-93.2077,65607,769,polygon,FALSE,TRUE,America/Chicago,3,55014 55434 55449,1840006719
Weirton,Weirton,WV,West Virginia,54029,Hancock,40.406,-80.5671,65578,390,polygon,FALSE,TRUE,America/New_York,3,26062,1840005405
Tulare,Tulare,CA,California,6107,Tulare,36.1996,-119.34,65496,1241,polygon,FALSE,TRUE,America/Los_Angeles,3,93274 93275,1840021638
Wellington,Wellington,FL,Florida,12099,Palm Beach,26.6461,-80.2699,65398,561,polygon,FALSE,TRUE,America/New_York,3,33449 33414 33470,1840018311
Pflugerville,Pflugerville,TX,Texas,48453,Travis,30.452,-97.6022,65380,1013,polygon,FALSE,TRUE,America/Chicago,3,78660 78691,1840020892
Palo Alto,Palo Alto,CA,California,6085,Santa Clara,37.3913,-122.1468,65364,1058,polygon,FALSE,TRUE,America/Los_Angeles,3,94022 95033 94303 94301 94306 94304 94302,1840020333
Schenectady,Schenectady,NY,New York,36093,Schenectady,42.8025,-73.9276,65273,2335,polygon,FALSE,TRUE,America/New_York,2,12305 12304 12307 12308 12301 12325 12345,1840000395
Great Falls,Great Falls,MT,Montana,30013,Cascade,47.5022,-111.2995,65131,982,polygon,FALSE,TRUE,America/Denver,3,59405 59404 59401 59406,1840019839
Michigan City,Michigan City,IN,Indiana,18091,LaPorte,41.7099,-86.8705,65058,608,polygon,FALSE,TRUE,America/Chicago,3,46360 46361,1840013869
Bayonne,Bayonne,NJ,New Jersey,34017,Hudson,40.6661,-74.1141,64897,4304,polygon,FALSE,TRUE,America/New_York,2,7002,1840003595
Eden Prairie,Eden Prairie,MN,Minnesota,27053,Hennepin,44.8488,-93.4595,64893,770,polygon,FALSE,TRUE,America/Chicago,3,55344 55346 55347,1840007821
Port Orange,Port Orange,FL,Florida,12127,Volusia,29.1084,-81.0137,64842,933,polygon,FALSE,TRUE,America/New_York,3,32127 32129 32128 32122 32123,1840015077
Dublin,Dublin,CA,California,6001,Alameda,37.7161,-121.8963,64826,1643,polygon,FALSE,TRUE,America/Los_Angeles,3,94568 94551,1840018916
Grand Forks,Grand Forks,ND,North Dakota,38035,Grand Forks,47.9218,-97.0886,64748,784,polygon,FALSE,TRUE,America/Chicago,3,58202 58203 58201 58206 58208,1840000101
Noblesville,Noblesville,IN,Indiana,18057,Hamilton,40.0354,-86.0042,64668,726,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,46060 46062 46061,1840013891
San Clemente,San Clemente,CA,California,6059,Orange,33.4498,-117.6103,64558,1358,polygon,FALSE,TRUE,America/Los_Angeles,3,92672 92673 92674,1840021962
Brentwood,Brentwood,CA,California,6013,Contra Costa,37.9355,-121.7191,64474,1675,polygon,FALSE,TRUE,America/Los_Angeles,3,94513,1840018904
Carmichael,Carmichael,CA,California,6067,Sacramento,38.6337,-121.323,64454,1850,polygon,FALSE,FALSE,America/Los_Angeles,3,95841 95628 95608 95609,1840017579
East Orange,East Orange,NJ,New Jersey,34013,Essex,40.7651,-74.2117,64367,6327,polygon,FALSE,TRUE,America/New_York,2,07018 07017 07019,1840002792
Eastvale,Eastvale,CA,California,6065,Riverside,33.9617,-117.5802,64157,1954,polygon,FALSE,TRUE,America/Los_Angeles,3,92880 91752,1840028421
Chapel Hill,Chapel Hill,NC,North Carolina,37135,Orange,35.927,-79.0391,64051,1148,polygon,FALSE,TRUE,America/New_York,3,27516 27514 27517 27515 27599,1840016152
Rocky Mount,Rocky Mount,NC,North Carolina,37127,Nash,35.9676,-77.8048,64018,471,polygon,FALSE,TRUE,America/New_York,3,27804 27803 27801 27815,1840014490
Haverhill,Haverhill,MA,Massachusetts,25009,Essex,42.7838,-71.0871,64014,748,polygon,FALSE,TRUE,America/New_York,3,01832 01830 01835 01831,1840002450
Beloit,Beloit,WI,Wisconsin,55105,Rock,42.523,-89.0184,63762,822,polygon,FALSE,TRUE,America/Chicago,3,53511 53512,1840002471
Glens Falls,Glens Falls,NY,New York,36113,Warren,43.3109,-73.6459,63499,1430,polygon,FALSE,TRUE,America/New_York,3,12801,1840000345
Brentwood,Brentwood,NY,New York,36103,Suffolk,40.7839,-73.2522,63399,2232,polygon,FALSE,FALSE,America/New_York,2,11717,1840005021
Fairbanks,Fairbanks,AK,Alaska,2090,Fairbanks North Star,64.8353,-147.6534,63245,375,polygon,FALSE,TRUE,America/Anchorage,3,99701 99703 99707,1840023463
Springfield,Springfield,OR,Oregon,41039,Lane,44.0538,-122.981,63230,1541,polygon,FALSE,TRUE,America/Los_Angeles,3,97477 97478 97403 97475,1840021263
Bethesda,Bethesda,MD,Maryland,24031,Montgomery,38.9866,-77.1188,63195,1839,polygon,FALSE,FALSE,America/New_York,3,20814 20815 20816 20817 20810 20811 20824 20889 20892 20894,1840005826
Johnstown,Johnstown,PA,Pennsylvania,42021,Cambria,40.3258,-78.9193,63141,1257,polygon,FALSE,TRUE,America/New_York,3,15906 15905 15902 15901 15907,1840001116
Dundalk,Dundalk,MD,Maryland,24005,Baltimore,39.2703,-76.4942,63015,1861,polygon,FALSE,FALSE,America/New_York,3,21222 21224,1840005681
Castro Valley,Castro Valley,CA,California,6001,Alameda,37.7091,-122.0631,63013,1466,polygon,FALSE,FALSE,America/Los_Angeles,3,94546 94552 94578,1840017620
Coon Rapids,Coon Rapids,MN,Minnesota,27003,Anoka,45.1755,-93.3095,62998,1075,polygon,FALSE,TRUE,America/Chicago,3,55433 55448,1840006714
Elmira,Elmira,NY,New York,36015,Chemung,42.0938,-76.8097,62989,1440,polygon,FALSE,TRUE,America/New_York,3,14901 14905 14904 14902,1840000472
Mankato,Mankato,MN,Minnesota,27013,Blue Earth,44.1712,-93.9773,62889,868,polygon,FALSE,TRUE,America/Chicago,3,56001 56002,1840008975
Albany,Albany,OR,Oregon,41043,Linn,44.6274,-123.0966,62880,1218,polygon,FALSE,TRUE,America/Los_Angeles,3,97321 97322,1840018605
North Miami,North Miami,FL,Florida,12086,Miami-Dade,25.9007,-80.1686,62822,2877,polygon,FALSE,TRUE,America/New_York,2,33168 33167 33160 33161 33181 33261,1840015154
Encinitas,Encinitas,CA,California,6073,San Diego,33.049,-117.2613,62709,1270,polygon,FALSE,TRUE,America/Los_Angeles,3,92007 92075 92024 92023,1840020619
Skokie,Skokie,IL,Illinois,17031,Cook,42.0359,-87.74,62700,2405,polygon,FALSE,TRUE,America/Chicago,2,60076 60077 60203,1840011321
Leander,Leander,TX,Texas,48491,Williamson,30.5728,-97.8618,62608,644,polygon,FALSE,TRUE,America/Chicago,3,78641 78646,1840020877
Parkersburg,Parkersburg,WV,West Virginia,54107,Wood,39.2624,-81.542,62566,961,polygon,FALSE,TRUE,America/New_York,3,26104 26101 26103,1840005786
Waltham,Waltham,MA,Massachusetts,25017,Middlesex,42.3889,-71.2423,62495,1893,polygon,FALSE,TRUE,America/New_York,3,02452 02451 02453 02454 02455,1840000428
Port Charlotte,Port Charlotte,FL,Florida,12015,Charlotte,26.9918,-82.114,62327,844,polygon,FALSE,FALSE,America/New_York,3,33954 33952 33948 33980 33949,1840014200
Palm Harbor,Palm Harbor,FL,Florida,12103,Pinellas,28.0847,-82.7481,62310,1387,polygon,FALSE,FALSE,America/New_York,3,34684 34681 34683 34660 34682,1840014143
San Luis Obispo,San Luis Obispo,CA,California,6079,San Luis Obispo,35.2669,-120.6691,62290,1374,polygon,FALSE,TRUE,America/Los_Angeles,3,93401 93405 93403 93406,1840021734
Sebring,Sebring,FL,Florida,12055,Highlands,27.477,-81.453,62250,404,polygon,FALSE,TRUE,America/New_York,3,33870 33875 33871,1840015986
Council Bluffs,Council Bluffs,IA,Iowa,19155,Pottawattamie,41.2369,-95.8517,62166,559,polygon,FALSE,TRUE,America/Chicago,3,51503 51501 51502,1840007117
Hamilton,Hamilton,OH,Ohio,39017,Butler,39.3938,-84.5653,62082,1117,polygon,FALSE,TRUE,America/New_York,3,45015 45011 45013,1840003803
Moore,Moore,OK,Oklahoma,40027,Cleveland,35.3293,-97.4758,62055,1094,polygon,FALSE,TRUE,America/Chicago,3,73160 73153,1840020449
Pico Rivera,Pico Rivera,CA,California,6037,Los Angeles,33.9902,-118.0888,62027,2887,polygon,FALSE,TRUE,America/Los_Angeles,2,90660 90661 90662,1840020506
Casa Grande,Casa Grande,AZ,Arizona,4021,Pinal,32.9068,-111.7624,61966,204,polygon,FALSE,TRUE,America/Phoenix,3,85194 85193 85122 85130,1840019364
Monessen,Monessen,PA,Pennsylvania,42129,Westmoreland,40.1519,-79.8828,61960,967,polygon,FALSE,TRUE,America/New_York,3,15062,1840001146
Montebello,Montebello,CA,California,6037,Los Angeles,34.0155,-118.1108,61954,2870,polygon,FALSE,TRUE,America/Los_Angeles,2,90640,1840020499
Rome,Rome,GA,Georgia,13115,Floyd,34.2661,-85.1862,61537,449,polygon,FALSE,TRUE,America/New_York,3,30161 30165 30162,1840014681
The Hammocks,The Hammocks,FL,Florida,12086,Miami-Dade,25.67,-80.4483,61516,3010,polygon,FALSE,FALSE,America/New_York,2,33196 33186,1840029009
Millcreek,Millcreek,UT,Utah,49035,Salt Lake,40.6892,-111.8291,61450,1859,polygon,FALSE,TRUE,America/Denver,3,84117 84124 84109 84106 84107 84141,1840018744
Sanford,Sanford,FL,Florida,12117,Seminole,28.7893,-81.276,61448,1015,polygon,FALSE,TRUE,America/New_York,3,32773 32771 32772,1840015958
National City,National City,CA,California,6073,San Diego,32.6654,-117.0983,61394,3250,polygon,FALSE,TRUE,America/Los_Angeles,2,91950 91951 92136,1840020622
Mayagüez,Mayaguez,PR,Puerto Rico,72097,Mayagüez,18.2003,-67.1397,61361,1129,polygon,FALSE,FALSE,America/Puerto_Rico,3,00682 00680 00681,1630035520
Burnsville,Burnsville,MN,Minnesota,27037,Dakota,44.7648,-93.2795,61339,953,polygon,FALSE,TRUE,America/Chicago,3,55306 55337,1840006766
Coconut Creek,Coconut Creek,FL,Florida,12011,Broward,26.2803,-80.1842,61248,2117,polygon,FALSE,TRUE,America/New_York,2,33073 33063 33066,1840015132
Morristown,Morristown,TN,Tennessee,47063,Hamblen,36.2046,-83.3006,61171,426,polygon,FALSE,TRUE,America/New_York,3,37813 37814 37815,1840014467
Reston,Reston,VA,Virginia,51059,Fairfax,38.9497,-77.3461,61147,1540,polygon,FALSE,FALSE,America/New_York,3,20194 20191 20190 20192 20195 22096,1840006025
Lakewood,Lakewood,WA,Washington,53053,Pierce,47.1628,-122.5299,61037,1381,polygon,FALSE,TRUE,America/Los_Angeles,3,98499 98498 98496 98497,1840019860
Spring,Spring,TX,Texas,48201,Harris,30.0613,-95.383,60976,1047,polygon,FALSE,FALSE,America/Chicago,3,77373 77383 77387,1840019615
Gadsden,Gadsden,AL,Alabama,1055,Etowah,34.009,-86.0156,60944,362,polygon,FALSE,TRUE,America/Chicago,3,35901 35903 35904 35902,1840006332
Taylor,Taylor,MI,Michigan,26163,Wayne,42.226,-83.2688,60922,996,polygon,FALSE,TRUE,America/Detroit,3,48180,1840003965
Novi,Novi,MI,Michigan,26125,Oakland,42.4786,-83.4893,60896,777,polygon,FALSE,TRUE,America/Detroit,3,48377 48375 48374 48167 48376,1840002423
Marietta,Marietta,GA,Georgia,13067,Cobb,33.9533,-84.5422,60867,1004,polygon,FALSE,TRUE,America/New_York,3,30060 30062 30064 30067 30008 30006 30007 30090,1840015633
Hot Springs,Hot Springs,AR,Arkansas,5051,Garland,34.4892,-93.0501,60767,400,polygon,FALSE,TRUE,America/Chicago,3,71901 71913 71902 71914,1840014670
Woodland,Woodland,CA,California,6113,Yolo,38.6712,-121.75,60598,1527,polygon,FALSE,TRUE,America/Los_Angeles,3,95776 95695,1840021485
Fountainebleau,Fountainebleau,FL,Florida,12086,Miami-Dade,25.7723,-80.3458,60547,5854,polygon,FALSE,FALSE,America/New_York,2,33172 33174 33126 33144,1840028983
La Habra,La Habra,CA,California,6059,Orange,33.9278,-117.9513,60513,3177,polygon,FALSE,TRUE,America/Los_Angeles,2,90631 90632 90633,1840020585
Malden,Malden,MA,Massachusetts,25017,Middlesex,42.4305,-71.0576,60470,4628,polygon,FALSE,TRUE,America/New_York,2,2148,1840000430
South Whittier,South Whittier,CA,California,6037,Los Angeles,33.9336,-118.0311,60357,4366,polygon,FALSE,FALSE,America/Los_Angeles,2,90604 90605,1840019209
Commerce City,Commerce City,CO,Colorado,8001,Adams,39.8642,-104.8434,60336,652,polygon,FALSE,TRUE,America/Denver,3,80640 80022 80037,1840018785
South Hill,South Hill,WA,Washington,53053,Pierce,47.1203,-122.2848,60172,1265,polygon,FALSE,FALSE,America/Los_Angeles,3,98375 98374 98373,1840037886
Bristol,Bristol,CT,Connecticut,9003,Hartford,41.6812,-72.9407,59947,876,polygon,FALSE,TRUE,America/New_York,3,06010 06011,1840004772
Columbus,Columbus,IN,Indiana,18005,Bartholomew,39.2093,-85.9183,59897,660,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,47201 47203 47202,1840013714
West Allis,West Allis,WI,Wisconsin,55079,Milwaukee,43.0068,-88.0296,59890,2031,polygon,FALSE,TRUE,America/Chicago,2,53219 53214 53227,1840003034
Taylorsville,Taylorsville,UT,Utah,49035,Salt Lake,40.657,-111.9493,59805,2128,polygon,FALSE,TRUE,America/Denver,2,84084 84123 84118 84184,1840021387
Bangor,Bangor,ME,Maine,23019,Penobscot,44.8322,-68.7906,59772,363,polygon,FALSE,TRUE,America/New_York,3,04401 04402,1840000238
Monterey Park,Monterey Park,CA,California,6037,Los Angeles,34.0497,-118.1326,59669,3002,polygon,FALSE,TRUE,America/Los_Angeles,2,91755 91754 91756,1840020500
Greenwood,Greenwood,IN,Indiana,18081,Johnson,39.6019,-86.1073,59458,822,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,46184 46142 46143,1840007332
Bartlett,Bartlett,TN,Tennessee,47157,Shelby,35.2337,-89.8195,59440,710,polygon,FALSE,TRUE,America/Chicago,3,38002 38133 38134 38135 38029,1840013472
Bradenton,Bradenton,FL,Florida,12081,Manatee,27.49,-82.5739,59439,1596,polygon,FALSE,TRUE,America/New_York,3,34208 34209 34205 34206 34281,1840014173
Pontiac,Pontiac,MI,Michigan,26125,Oakland,42.6493,-83.2878,59438,1154,polygon,FALSE,TRUE,America/Detroit,3,48342 48340 48341 48343,1840002427
Staunton,Staunton,VA,Virginia,51790,Staunton,38.1593,-79.0611,59433,483,polygon,FALSE,TRUE,America/New_York,3,24401 24402,1840001670
Meriden,Meriden,CT,Connecticut,9009,New Haven,41.5367,-72.7944,59395,963,polygon,FALSE,TRUE,America/New_York,3,06451 06450,1840004848
Gardena,Gardena,CA,California,6037,Los Angeles,33.8944,-118.3073,59329,3929,polygon,FALSE,TRUE,America/Los_Angeles,2,90247 90249,1840020482
Apex,Apex,NC,North Carolina,37183,Wake,35.7239,-78.8728,59300,1100,polygon,FALSE,TRUE,America/New_York,3,27502 27523 27539,1840015355
Royal Oak,Royal Oak,MI,Michigan,26125,Oakland,42.5084,-83.1539,59277,1940,polygon,FALSE,TRUE,America/Detroit,3,48067 48073 48068,1840002430
Cupertino,Cupertino,CA,California,6085,Santa Clara,37.3168,-122.0465,59276,2023,polygon,FALSE,TRUE,America/Los_Angeles,2,95014 95015 95108 95170,1840018950
La Mesa,La Mesa,CA,California,6073,San Diego,32.7703,-117.0204,59249,2515,polygon,FALSE,TRUE,America/Los_Angeles,2,91941 91942 91943 91944,1840020625
Benton Harbor,Benton Harbor,MI,Michigan,26021,Berrien,42.1159,-86.4488,59216,858,polygon,FALSE,TRUE,America/Detroit,3,49022 49023,1840003215
St. Clair Shores,St. Clair Shores,MI,Michigan,26099,Macomb,42.4921,-82.8957,58984,1949,polygon,FALSE,TRUE,America/Detroit,3,48081 48080 48082 48090,1840003093
Des Plaines,Des Plaines,IL,Illinois,17031,Cook,42.0345,-87.9009,58899,1598,polygon,FALSE,TRUE,America/Chicago,3,60018 60016 60017 60019,1840007032
Lewiston,Lewiston,ME,Maine,23001,Androscoggin,44.0915,-70.1681,58802,409,polygon,FALSE,TRUE,America/New_York,3,04240 04241 04243,1840000320
Margate,Margate,FL,Florida,12011,Broward,26.2466,-80.2119,58796,2591,polygon,FALSE,TRUE,America/New_York,2,33063 33068 33093,1840015999
Midland,Midland,MI,Michigan,26111,Midland,43.6241,-84.2319,58787,468,polygon,FALSE,TRUE,America/Detroit,3,48642 48640 48667 48670 48686,1840002660
Carson City,Carson City,NV,Nevada,32510,Carson City,39.1512,-119.7474,58756,149,polygon,FALSE,TRUE,America/Los_Angeles,2,89701 89703 89702 89705 89706 89711 89712 89713 89714,1840003826
Bowie,Bowie,MD,Maryland,24033,Prince George's,38.9569,-76.7409,58643,1144,polygon,FALSE,TRUE,America/New_York,3,20720 20721 20716 20715 20717 20718 20719,1840005970
